timestamp,vin,vehSpeed,vehRPM,vehSysPwrMod,vehGearPos,vehBrakePos,vehAccelPos,vehCoolantTemp,vehBMSPackSOC,vehBMSPackSOCV
2026-06-27 13:11:25.400272+00:00,MH01TEST0001,698.0,1140.0,2,5.0,8.0,33.0,90.0,571.0,0.0
2026-06-27 13:11:35.400272+00:00,MH01TEST0001,184.0,1622.0,2,2.0,5.0,55.0,81.0,423.0,0.0
2026-06-27 13:11:45.400272+00:00,MH01TEST0001,377.0,970.0,2,5.0,41.0,34.0,98.0,298.0,0.0
2026-06-27 13:11:55.400272+00:00,MH01TEST0001,479.0,2956.0,2,4.0,29.0,60.0,99.0,620.0,0.0
2026-06-27 13:12:05.400272+00:00,MH01TEST0001,730.0,1863.0,2,5.0,34.0,95.0,84.0,733.0,0.0
2026-06-27 13:12:15.400272+00:00,MH01TEST0001,108.0,1040.0,2,4.0,16.0,30.0,89.0,636.0,0.0
2026-06-27 13:12:25.400272+00:00,MH01TEST0001,612.0,2575.0,2,1.0,46.0,16.0,85.0,744.0,0.0
2026-06-27 13:12:35.400272+00:00,MH01TEST0001,740.0,2401.0,2,1.0,31.0,79.0,82.0,830.0,0.0
2026-06-27 13:12:45.400272+00:00,MH01TEST0001,732.0,1199.0,2,1.0,31.0,8.0,82.0,714.0,0.0
2026-06-27 13:12:55.400272+00:00,MH01TEST0001,221.0,1479.0,2,5.0,41.0,46.0,98.0,755.0,0.0
2026-06-27 13:13:05.400272+00:00,MH01TEST0001,101.0,872.0,2,4.0,11.0,30.0,95.0,662.0,0.0
2026-06-27 13:13:15.400272+00:00,MH01TEST0001,475.0,1980.0,2,5.0,34.0,31.0,96.0,764.0,0.0
2026-06-27 13:13:25.400272+00:00,MH01TEST0001,58.0,1967.0,2,2.0,27.0,64.0,79.0,795.0,0.0
2026-06-27 13:13:35.400272+00:00,MH01TEST0001,103.0,821.0,2,3.0,25.0,36.0,85.0,635.0,0.0
2026-06-27 13:13:45.400272+00:00,MH01TEST0001,56.0,1141.0,2,2.0,38.0,26.0,84.0,501.0,0.0
2026-06-27 13:13:55.400272+00:00,MH01TEST0001,168.0,1745.0,2,4.0,13.0,33.0,98.0,649.0,0.0
2026-06-27 13:14:05.400272+00:00,MH01TEST0001,695.0,855.0,2,1.0,35.0,70.0,91.0,438.0,0.0
2026-06-27 13:14:15.400272+00:00,MH01TEST0001,538.0,2406.0,2,4.0,40.0,45.0,94.0,224.0,0.0
2026-06-27 13:14:25.400272+00:00,MH01TEST0001,507.0,2478.0,2,4.0,17.0,69.0,97.0,826.0,0.0
2026-06-27 13:14:35.400272+00:00,MH01TEST0001,788.0,2332.0,2,4.0,11.0,98.0,75.0,572.0,0.0
2026-06-27 13:14:45.400272+00:00,MH01TEST0001,397.0,2588.0,2,5.0,32.0,43.0,95.0,260.0,0.0
2026-06-27 13:14:55.400272+00:00,MH01TEST0001,31.0,2542.0,2,5.0,12.0,60.0,88.0,337.0,0.0
2026-06-27 13:15:05.400272+00:00,MH01TEST0001,130.0,1616.0,2,1.0,46.0,83.0,77.0,878.0,0.0
2026-06-27 13:15:15.400272+00:00,MH01TEST0001,208.0,1733.0,2,5.0,4.0,38.0,98.0,758.0,0.0
2026-06-27 13:15:25.400272+00:00,MH01TEST0001,538.0,1376.0,2,3.0,34.0,32.0,96.0,324.0,0.0
2026-06-27 13:15:35.400272+00:00,MH01TEST0001,285.0,1091.0,2,5.0,22.0,45.0,92.0,497.0,0.0
2026-06-27 13:15:45.400272+00:00,MH01TEST0001,254.0,1337.0,2,2.0,18.0,62.0,94.0,434.0,0.0
2026-06-27 13:15:55.400272+00:00,MH01TEST0001,89.0,2363.0,2,1.0,27.0,59.0,84.0,810.0,0.0
2026-06-27 13:16:05.400272+00:00,MH01TEST0001,568.0,1530.0,2,4.0,45.0,54.0,86.0,761.0,0.0
2026-06-27 13:16:15.400272+00:00,MH01TEST0001,19.0,2992.0,2,1.0,7.0,18.0,96.0,371.0,0.0
2026-06-27 13:16:25.400272+00:00,MH01TEST0001,368.0,2026.0,2,3.0,41.0,7.0,88.0,287.0,0.0
2026-06-27 13:16:35.400272+00:00,MH01TEST0001,595.0,2230.0,2,4.0,20.0,49.0,97.0,863.0,0.0
2026-06-27 13:16:45.400272+00:00,MH01TEST0001,405.0,1913.0,2,4.0,42.0,34.0,86.0,461.0,0.0
2026-06-27 13:16:55.400272+00:00,MH01TEST0001,549.0,2533.0,2,1.0,37.0,3.0,81.0,242.0,0.0
2026-06-27 13:17:05.400272+00:00,MH01TEST0001,631.0,1517.0,2,3.0,5.0,56.0,76.0,654.0,0.0
2026-06-27 13:17:15.400272+00:00,MH01TEST0001,179.0,2108.0,2,1.0,11.0,16.0,99.0,814.0,0.0
2026-06-27 13:17:25.400272+00:00,MH01TEST0001,74.0,2166.0,2,5.0,14.0,97.0,83.0,431.0,0.0
2026-06-27 13:17:35.400272+00:00,MH01TEST0001,45.0,2691.0,2,3.0,4.0,77.0,78.0,669.0,0.0
2026-06-27 13:17:45.400272+00:00,MH01TEST0001,463.0,2254.0,2,3.0,39.0,78.0,97.0,791.0,0.0
2026-06-27 13:17:55.400272+00:00,MH01TEST0001,211.0,2075.0,2,3.0,26.0,71.0,84.0,668.0,0.0
2026-06-27 13:18:05.400272+00:00,MH01TEST0001,157.0,1984.0,2,5.0,13.0,48.0,89.0,406.0,0.0
2026-06-27 13:18:15.400272+00:00,MH01TEST0001,587.0,826.0,2,4.0,37.0,31.0,98.0,741.0,0.0
2026-06-27 13:18:25.400272+00:00,MH01TEST0001,646.0,1590.0,2,3.0,3.0,19.0,77.0,612.0,0.0
2026-06-27 13:18:35.400272+00:00,MH01TEST0001,763.0,1417.0,2,4.0,1.0,26.0,99.0,318.0,0.0
2026-06-27 13:18:45.400272+00:00,MH01TEST0001,391.0,2134.0,2,1.0,34.0,26.0,88.0,446.0,0.0
2026-06-27 13:18:55.400272+00:00,MH01TEST0001,418.0,1426.0,2,2.0,37.0,70.0,87.0,871.0,0.0
2026-06-27 13:19:05.400272+00:00,MH01TEST0001,790.0,2061.0,2,4.0,39.0,4.0,90.0,276.0,0.0
2026-06-27 13:19:15.400272+00:00,MH01TEST0001,402.0,1846.0,2,5.0,29.0,99.0,89.0,584.0,1.0
2026-06-27 13:19:25.400272+00:00,MH01TEST0001,146.0,1482.0,2,2.0,32.0,58.0,95.0,394.0,0.0
2026-06-27 13:19:35.400272+00:00,MH01TEST0001,204.0,1866.0,2,3.0,9.0,37.0,99.0,325.0,0.0
2026-06-27 13:19:45.400272+00:00,MH01TEST0001,770.0,1397.0,2,3.0,17.0,42.0,89.0,771.0,0.0
2026-06-27 13:19:55.400272+00:00,MH01TEST0001,34.0,1197.0,2,5.0,6.0,60.0,75.0,411.0,0.0
2026-06-27 13:20:05.400272+00:00,MH01TEST0001,640.0,1955.0,2,4.0,27.0,65.0,80.0,421.0,0.0
2026-06-27 13:20:15.400272+00:00,MH01TEST0001,517.0,2974.0,2,3.0,33.0,78.0,91.0,552.0,0.0
2026-06-27 13:20:25.400272+00:00,MH01TEST0001,385.0,2108.0,2,1.0,1.0,53.0,99.0,441.0,0.0
2026-06-27 13:20:35.400272+00:00,MH01TEST0001,666.0,2119.0,2,3.0,8.0,1.0,78.0,210.0,0.0
2026-06-27 13:20:45.400272+00:00,MH01TEST0001,650.0,2104.0,2,1.0,28.0,41.0,82.0,821.0,0.0
2026-06-27 13:20:55.400272+00:00,MH01TEST0001,351.0,2728.0,2,4.0,28.0,78.0,79.0,684.0,0.0
2026-06-27 13:21:05.400272+00:00,MH01TEST0001,482.0,1580.0,2,5.0,42.0,35.0,93.0,841.0,0.0
2026-06-27 13:21:15.400272+00:00,MH01TEST0001,610.0,1675.0,2,3.0,36.0,29.0,95.0,608.0,0.0
2026-06-27 13:21:25.400272+00:00,MH01TEST0001,524.0,2001.0,2,5.0,3.0,4.0,92.0,601.0,0.0
2026-06-27 13:21:35.400272+00:00,MH01TEST0001,388.0,1984.0,2,2.0,4.0,18.0,97.0,887.0,0.0
2026-06-27 13:21:45.400272+00:00,MH01TEST0001,730.0,2967.0,2,1.0,19.0,98.0,98.0,277.0,0.0
2026-06-27 13:21:55.400272+00:00,MH01TEST0001,706.0,1113.0,2,2.0,3.0,79.0,89.0,790.0,0.0
2026-06-27 13:22:05.400272+00:00,MH01TEST0001,52.0,1684.0,2,5.0,8.0,7.0,94.0,381.0,0.0
2026-06-27 13:22:15.400272+00:00,MH01TEST0001,437.0,1184.0,2,4.0,13.0,96.0,77.0,738.0,0.0
2026-06-27 13:22:25.400272+00:00,MH01TEST0001,667.0,2638.0,2,2.0,19.0,2.0,84.0,754.0,0.0
